ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
2E3DC84F62927E26,electric_bike,14:03.3,39:54.1,Indiana Ave & 26th St,TA1307000005,Kedzie Ave & 24th St,KA1504000086,41.845687,-87.622481,41.848193,-87.705412,casual
7F6F307F8C7DEDF6,electric_bike,41:25.5,47:40.3,McClurg Ct & Ohio St,TA1306000029,Rush St & Cedar St,KA1504000133,41.892592119709725,-87.61728913,41.9023087,-87.62769053,member
E06D548FF0686149,electric_bike,58:27.7,03:18.0,Walsh Park,18067,Damen Ave & Charleston St,13288,41.91461,-87.667968,41.920082,-87.677855,member
65837D8C2B6D61A6,electric_bike,27:32.9,32:22.2,Walsh Park,18067,Damen Ave & Charleston St,13288,41.91461,-87.667968,41.920082,-87.677855,member
3C49C3AF7CE573C7,classic_bike,58:16.5,05:56.0,Ravenswood Ave & Lawrence Ave,TA1309000066,Peterson/Ridge Metra,24458,41.968445,-87.674226,41.9918,-87.67489,member
272016EF7CF63FC6,classic_bike,43:11.2,48:06.9,Broadway & Barry Ave,13137,Stockton Dr & Wrightwood Ave,13276,41.93758231600629,-87.64409781,41.93132,-87.638742,member
172A37FCE6C68DB0,electric_bike,22:53.6,37:46.3,Michigan Ave & Oak St,13042,Stockton Dr & Wrightwood Ave,13276,41.90096039,-87.62377664,41.93132,-87.638742,member
2FEF01987CA635EE,classic_bike,42:01.0,45:30.0,Broadway & Barry Ave,13137,Stockton Dr & Wrightwood Ave,13276,41.93758231600629,-87.64409781,41.93132,-87.638742,member
FCE90342FDFA1F81,classic_bike,56:37.7,01:12.3,Broadway & Barry Ave,13137,Stockton Dr & Wrightwood Ave,13276,41.93758231600629,-87.64409781,41.93132,-87.638742,member
113AA7D49EB93A5F,electric_bike,22:39.1,31:52.3,Halsted St & Dickens Ave,13192,Rush St & Cedar St,KA1504000133,41.919936,-87.64883,41.9023087,-87.62769053,member
80706EB2A6FB5790,electric_bike,13:36.5,19:50.5,Halsted St & Dickens Ave,13192,Stockton Dr & Wrightwood Ave,13276,41.919936,-87.64883,41.93132,-87.638742,member
C061055B01609F87,electric_bike,27:33.0,30:23.9,Damen Ave & Wabansia Ave,20,Damen Ave & Charleston St,13288,41.9122813,-87.6773211,41.920082,-87.677855,member
BF66096D395D8F6C,classic_bike,06:10.7,16:23.4,Leavitt St & Belmont Ave,KA17018068,Damen Ave & Charleston St,13288,41.939354,-87.683282,41.920082,-87.677855,casual
48E9598ED7B745FB,classic_bike,35:20.7,42:26.4,Orleans St & Hubbard St,636,Rush St & Cedar St,KA1504000133,41.890028,-87.636618,41.9023087,-87.62769053,casual
07B3C8467154EC11,classic_bike,11:59.1,24:36.5,Orleans St & Hubbard St,636,Rush St & Cedar St,KA1504000133,41.890028,-87.636618,41.9023087,-87.62769053,member
1B517366AC6DE4C6,electric_bike,58:57.2,02:09.1,Clark St & Bryn Mawr Ave,KA1504000151,Peterson/Ridge Metra,24458,41.983593,-87.669154,41.9918,-87.67489,member
4473B66A091769F8,electric_bike,00:41.7,03:53.6,Clark St & Bryn Mawr Ave,KA1504000151,Peterson/Ridge Metra,24458,41.983593,-87.669154,41.9918,-87.67489,member
EB4C9F7536D66B93,electric_bike,01:14.3,04:36.4,Clark St & Bryn Mawr Ave,KA1504000151,Peterson/Ridge Metra,24458,41.983593,-87.669154,41.9918,-87.67489,member
7780F493D15736AF,classic_bike,06:01.9,12:35.5,Clark St & Bryn Mawr Ave,KA1504000151,Peterson/Ridge Metra,24458,41.983593,-87.669154,41.9918,-87.67489,member
E5B89EE3815C5470,classic_bike,41:26.3,48:11.6,Clark St & Bryn Mawr Ave,KA1504000151,Peterson/Ridge Metra,24458,41.983593,-87.669154,41.9918,-87.67489,member
D1CA4A3C3CE567B1,classic_bike,46:01.8,50:21.8,Orleans St & Hubbard St,636,Wells St & Walton St,TA1306000011,41.890028,-87.636618,41.89993001,-87.63443007,member
8B1F52DA44DCECBC,classic_bike,58:19.1,07:31.4,Kingsbury St & Kinzie St,KA1503000043,Wells St & Walton St,TA1306000011,41.88917683,-87.63850577,41.89993001,-87.63443007,member
58EE47DAD0AB99F8,electric_bike,11:15.4,19:18.0,Kingsbury St & Kinzie St,KA1503000043,Rush St & Cedar St,KA1504000133,41.88917683,-87.63850577,41.9023087,-87.62769053,member
7DB00D5021B004AF,electric_bike,47:36.9,24:29.1,Michigan Ave & Ida B Wells Dr,TA1305000010,Wells St & Walton St,TA1306000011,41.876203,-87.624464,41.89993001,-87.63443007,casual
F42D587B8E81172E,classic_bike,30:05.1,43:58.6,Damen Ave & Foster Ave,KA1504000149,Peterson/Ridge Metra,24458,41.97581098,-87.6795099,41.9918,-87.67489,member
7CCADC26D6CDB9D7,electric_bike,08:17.4,23:29.5,Franklin St & Jackson Blvd,TA1305000025,Rush St & Cedar St,KA1504000133,41.87770796,-87.63532114,41.9023087,-87.62769053,member
C68D9AB653DC76C5,electric_bike,00:32.4,17:32.1,Franklin St & Jackson Blvd,TA1305000025,Rush St & Cedar St,KA1504000133,41.87770796,-87.63532114,41.9023087,-87.62769053,member
15F379CED1B44DBC,classic_bike,13:58.1,45:23.5,Franklin St & Jackson Blvd,TA1305000025,Stockton Dr & Wrightwood Ave,13276,41.87770796,-87.63532114,41.93132,-87.638742,member
8D2BF96509CC26D9,electric_bike,35:49.5,46:37.1,Wells St & Institute Pl,22001,Stockton Dr & Wrightwood Ave,13276,41.89737986072316,-87.63442039,41.93132,-87.638742,member
BA4008499EE63462,classic_bike,40:20.1,41:49.0,Wells St & Institute Pl,22001,Wells St & Walton St,TA1306000011,41.89737986072316,-87.63442039,41.89993001,-87.63443007,member
F32570C3AE92F37F,classic_bike,53:58.6,56:58.1,Clark St & Elm St,TA1307000039,Wells St & Walton St,TA1306000011,41.902973,-87.63128,41.89993001,-87.63443007,member
0256E99A80D0169A,classic_bike,39:12.9,48:23.1,Leavitt St & Division St,658,Damen Ave & Charleston St,13288,41.902997,-87.683825,41.920082,-87.677855,casual
81772F9836CA2182,electric_bike,59:41.1,15:48.7,Wells St & Hubbard St,TA1307000151,Stockton Dr & Wrightwood Ave,13276,41.889906,-87.634266,41.93132,-87.638742,member
2051B141E06F1B7A,electric_bike,28:31.0,46:00.1,Wells St & Hubbard St,TA1307000151,Stockton Dr & Wrightwood Ave,13276,41.889906,-87.634266,41.93132,-87.638742,member
303755E636729AAE,electric_bike,43:07.4,01:11.7,Wells St & Hubbard St,TA1307000151,Stockton Dr & Wrightwood Ave,13276,41.889906,-87.634266,41.93132,-87.638742,member
60CB2F552E6C92C1,classic_bike,43:12.0,50:56.2,Kingsbury St & Erie St,13265,Rush St & Cedar St,KA1504000133,41.8939139,-87.6417358,41.9023087,-87.62769053,member
AA833AD2F67CA89C,classic_bike,32:20.3,44:00.0,Wells St & Hubbard St,TA1307000151,Rush St & Cedar St,KA1504000133,41.889906,-87.634266,41.9023087,-87.62769053,casual
C1764A19BEB2838C,electric_bike,26:29.9,34:06.5,Wells St & Hubbard St,TA1307000151,Rush St & Cedar St,KA1504000133,41.889906,-87.634266,41.9023087,-87.62769053,member
0655AB82D9153B28,electric_bike,40:04.7,45:05.0,Mies van der Rohe Way & Chicago Ave,13338,Rush St & Cedar St,KA1504000133,41.896944626370825,-87.62175769,41.9023087,-87.62769053,casual
D3B21EC9E7804C2D,electric_bike,40:13.0,42:57.4,Mies van der Rohe Way & Chicago Ave,13338,Rush St & Cedar St,KA1504000133,41.896944626370825,-87.62175769,41.9023087,-87.62769053,member
948542BCEC255D41,electric_bike,01:43.6,04:25.6,Mies van der Rohe Way & Chicago Ave,13338,Rush St & Cedar St,KA1504000133,41.896944626370825,-87.62175769,41.9023087,-87.62769053,member
DC4F202D93C459B8,electric_bike,31:14.9,34:08.3,Mies van der Rohe Way & Chicago Ave,13338,Rush St & Cedar St,KA1504000133,41.896944626370825,-87.62175769,41.9023087,-87.62769053,member
7616C8DBF1F2E7AA,classic_bike,21:28.4,38:08.4,900 W Harrison St,13028,Wells St & Walton St,TA1306000011,41.874754,-87.649807,41.89993001,-87.63443007,member
626F24AE84660F5C,classic_bike,49:39.8,12:30.0,Wells St & Hubbard St,TA1307000151,Stockton Dr & Wrightwood Ave,13276,41.889906,-87.634266,41.93132,-87.638742,member
D4D2C532CEA30489,electric_bike,14:24.4,18:43.3,Wells St & Hubbard St,TA1307000151,Wells St & Walton St,TA1306000011,41.8899492,-87.63424039,41.89993001,-87.63443007,member
DB1BC090EB502299,classic_bike,38:40.3,48:28.0,Kingsbury St & Erie St,13265,Rush St & Cedar St,KA1504000133,41.8939139,-87.6417358,41.9023087,-87.62769053,member
D18487E0960A96CA,classic_bike,03:13.8,14:30.5,Wells St & Hubbard St,TA1307000151,Rush St & Cedar St,KA1504000133,41.889906,-87.634266,41.9023087,-87.62769053,casual
136912023BDD18CC,classic_bike,20:34.6,30:23.4,Wells St & Hubbard St,TA1307000151,Rush St & Cedar St,KA1504000133,41.889906,-87.634266,41.9023087,-87.62769053,casual
1DA9DAEDB9F03327,electric_bike,02:07.9,18:07.1,Wells St & Hubbard St,TA1307000151,Stockton Dr & Wrightwood Ave,13276,41.889906,-87.634266,41.93132,-87.638742,member
F4607F88D4A01DC9,electric_bike,09:59.4,17:01.3,Clark St & North Ave,13128,Rush St & Cedar St,KA1504000133,41.911974,-87.631942,41.9023087,-87.62769053,casual
7D2FE0E6855F8408,classic_bike,07:27.9,16:28.1,Sedgwick St & Webster Ave,13191,Stockton Dr & Wrightwood Ave,13276,41.922167,-87.638888,41.93132,-87.638742,member
995C47CF3FC838D3,classic_bike,46:13.6,01:15.7,Marmora Ave & Irving Park Rd,23162,Laramie Ave & Irving Park Rd,23163,41.9531072,-87.7747326,41.9533354,-87.7583844,casual
5B95641CC5A5A03C,electric_bike,34:42.4,41:30.1,Southport Ave & Wellington Ave,TA1307000006,Stockton Dr & Wrightwood Ave,13276,41.93577461766458,-87.66360015,41.93132,-87.638742,member
E55C91070E59E1BB,classic_bike,03:11.4,08:23.8,Broadway & Thorndale Ave,15575,Peterson/Ridge Metra,24458,41.98974251,-87.66014062,41.9918,-87.67489,member
CAD2A0DCD79653DC,classic_bike,17:25.0,31:32.5,DuSable Lake Shore Dr & North Blvd,LF-005,Stockton Dr & Wrightwood Ave,13276,41.911722,-87.626804,41.93132,-87.638742,member
68E50CE53A59148F,electric_bike,00:29.6,06:30.3,DuSable Lake Shore Dr & North Blvd,LF-005,Wells St & Walton St,TA1306000011,41.911722,-87.626804,41.89993001,-87.63443007,member
E927D2D4261007B1,classic_bike,36:54.4,41:05.5,DuSable Lake Shore Dr & North Blvd,LF-005,Rush St & Cedar St,KA1504000133,41.911722,-87.626804,41.9023087,-87.62769053,member
448294BD41434189,classic_bike,12:01.4,21:28.3,DuSable Lake Shore Dr & North Blvd,LF-005,Stockton Dr & Wrightwood Ave,13276,41.911722,-87.626804,41.93132,-87.638742,member
D95B297E24005A0B,classic_bike,35:17.2,42:37.8,Larrabee St & North Ave,TA1306000008,Wells St & Walton St,TA1306000011,41.91021,-87.6435,41.89993001,-87.63443007,member
155724D7AAB90A8A,electric_bike,26:22.6,33:29.5,Daley Center Plaza,TA1306000010,Wells St & Walton St,TA1306000011,41.884241,-87.629634,41.89993001,-87.63443007,member
D5F4AFB05504AB64,electric_bike,16:59.1,23:27.6,Daley Center Plaza,TA1306000010,Wells St & Walton St,TA1306000011,41.884241,-87.629634,41.89993001,-87.63443007,member
85136DDA748FB54B,electric_bike,40:57.6,48:15.7,Damen Ave & Melrose Ave,13143,Damen Ave & Charleston St,13288,41.9406,-87.6785,41.920082,-87.677855,casual
7191C1DDF09F70C4,electric_bike,44:17.1,50:13.3,Clark St & Armitage Ave,13146,Rush St & Cedar St,KA1504000133,41.918306,-87.636282,41.9023087,-87.62769053,member
7C753387FD77B465,electric_bike,52:48.5,04:59.6,Field Blvd & South Water St,15534,Rush St & Cedar St,KA1504000133,41.88634906,-87.61751655,41.9023087,-87.62769053,member
6EE392D65A7FB4D1,classic_bike,40:35.2,30:47.3,Budlong Woods Library,15585,Peterson/Ridge Metra,24458,41.98366471,-87.69642256,41.9918,-87.67489,member
9E176AFFCF366CD8,electric_bike,11:08.7,28:16.5,Field Blvd & South Water St,15534,Stockton Dr & Wrightwood Ave,13276,41.88634906,-87.61751655,41.93132,-87.638742,member
BE2E8194EFB37ED1,classic_bike,17:33.9,36:56.8,Ravenswood Ave & Berteau Ave,TA1309000018,Damen Ave & Charleston St,13288,41.957921,-87.673567,41.920082,-87.677855,member
123B7533C85360F5,electric_bike,51:27.9,04:22.2,Field Blvd & South Water St,15534,Rush St & Cedar St,KA1504000133,41.88634906,-87.61751655,41.9023087,-87.62769053,member
0F436D2ED7875473,electric_bike,16:14.8,19:51.6,LaSalle St & Illinois St,13430,Wells St & Walton St,TA1306000011,41.890762,-87.631697,41.89993001,-87.63443007,member
85C12888916822CE,electric_bike,57:01.9,01:05.7,LaSalle St & Illinois St,13430,Wells St & Walton St,TA1306000011,41.890762,-87.631697,41.89993001,-87.63443007,member
80855F77D4DF0885,classic_bike,21:55.1,29:58.8,Clark St & Lake St,KA1503000012,Wells St & Walton St,TA1306000011,41.88602083,-87.63087606,41.89993001,-87.63443007,member
AB42F925D3F5AE42,electric_bike,48:29.4,56:15.0,Damen Ave & Melrose Ave,13143,Damen Ave & Charleston St,13288,41.9406,-87.6785,41.920082,-87.677855,casual
C8EEED1C32EC1737,classic_bike,56:09.2,06:49.3,Clark St & Newport St,632,Stockton Dr & Wrightwood Ave,13276,41.94454,-87.654678,41.93132,-87.638742,member
02CF9E1FB038A0C9,classic_bike,22:11.3,35:25.3,Avondale Ave & Irving Park Rd,15624,Laramie Ave & Irving Park Rd,23163,41.953393,-87.732002,41.9533354,-87.7583844,casual
4EF81953DA365FDB,electric_bike,45:27.3,00:20.7,Sheridan Rd & Argyle St,13059,Stockton Dr & Wrightwood Ave,13276,41.97328682025979,-87.65475959,41.93132,-87.638742,member
07B92A64314D86A3,electric_bike,29:16.5,36:10.1,Damen Ave & Melrose Ave,13143,Damen Ave & Charleston St,13288,41.9406,-87.6785,41.920082,-87.677855,casual
22F533AD6D09C28C,electric_bike,49:20.6,06:46.5,Sheridan Rd & Argyle St,13059,Stockton Dr & Wrightwood Ave,13276,41.9732796,-87.65472817,41.93132,-87.638742,member
D594415A45298AEE,classic_bike,31:00.1,40:58.3,Clark St & Newport St,632,Stockton Dr & Wrightwood Ave,13276,41.94454,-87.654678,41.93132,-87.638742,member
B1EE2DF60E0D37C6,classic_bike,50:15.1,58:21.4,Stetson Ave & South Water St,TA1308000029,Rush St & Cedar St,KA1504000133,41.886835,-87.62232,41.9023087,-87.62769053,member
8C7ADF8D75EBD5E4,electric_bike,43:06.0,44:24.3,Wells St & Elm St,KA1504000135,Wells St & Walton St,TA1306000011,41.903222,-87.634324,41.89993001,-87.63443007,member
2B1E2341D91A80AC,classic_bike,05:15.0,15:08.0,Damen Ave & Foster Ave,KA1504000149,Peterson/Ridge Metra,24458,41.97581098,-87.6795099,41.9918,-87.67489,member
1926FF73C8890D26,electric_bike,26:03.4,31:59.3,Dayton St & North Ave,13058,Wells St & Walton St,TA1306000011,41.91057803,-87.64942193,41.89993001,-87.63443007,casual
96A1FF35C6840593,electric_bike,28:57.8,40:10.3,Dayton St & North Ave,13058,Rush St & Cedar St,KA1504000133,41.91057803,-87.64942193,41.9023087,-87.62769053,casual
FD3BC4B663CC0159,classic_bike,39:38.3,42:22.1,Wells St & Institute Pl,22001,Wells St & Walton St,TA1306000011,41.89737986072316,-87.63442039,41.89993001,-87.63443007,member
FADB0A3EF45A89C5,electric_bike,03:03.8,11:47.8,Dayton St & North Ave,13058,Rush St & Cedar St,KA1504000133,41.9106884,-87.64944339,41.9023087,-87.62769053,member
8B8FEA207CEC5EEC,electric_bike,46:39.7,01:38.9,Dayton St & North Ave,13058,Rush St & Cedar St,KA1504000133,41.91057803,-87.64942193,41.9023087,-87.62769053,member
0D0E06290142D629,classic_bike,31:58.1,45:11.0,Green St & Randolph St*,chargingstx3,Wells St & Walton St,TA1306000011,41.883601657275165,-87.64862671,41.89993001,-87.63443007,member
1ACAF7F37EE79E6F,classic_bike,26:20.4,27:30.1,Wells St & Institute Pl,22001,Wells St & Walton St,TA1306000011,41.89737986072316,-87.63442039,41.89993001,-87.63443007,member
AE671631143D3326,classic_bike,36:42.3,38:23.9,Wells St & Institute Pl,22001,Wells St & Walton St,TA1306000011,41.89737986072316,-87.63442039,41.89993001,-87.63443007,member
461027204C1E1ACC,classic_bike,07:49.1,09:42.5,Wells St & Institute Pl,22001,Wells St & Walton St,TA1306000011,41.89737986072316,-87.63442039,41.89993001,-87.63443007,member
3D303B50269E54B5,electric_bike,00:37.2,08:46.4,Damen Ave & Cortland St,13133,Damen Ave & Charleston St,13288,41.915983,-87.677335,41.920082,-87.677855,casual
29882AEECE6BC96B,classic_bike,44:47.9,47:19.1,Clark St & Elm St,TA1307000039,Rush St & Cedar St,KA1504000133,41.902973,-87.63128,41.9023087,-87.62769053,member
85DAE26A0E548085,electric_bike,31:11.8,42:56.4,Clark St & Elm St,TA1307000039,Stockton Dr & Wrightwood Ave,13276,41.902973,-87.63128,41.93132,-87.638742,member
451AA9F3233EC5D0,classic_bike,07:09.0,09:24.3,Damen Ave & Cortland St,13133,Damen Ave & Charleston St,13288,41.915983,-87.677335,41.920082,-87.677855,member
01B519A017FCBB81,electric_bike,50:38.5,52:47.6,Clark St & Elm St,TA1307000039,Wells St & Walton St,TA1306000011,41.902973,-87.63128,41.89993001,-87.63443007,member
09B8768460776E48,classic_bike,04:26.0,07:25.5,Damen Ave & Cortland St,13133,Damen Ave & Charleston St,13288,41.915983,-87.677335,41.920082,-87.677855,member
0B7D7CA460858FFB,classic_bike,20:45.1,24:05.1,Clark St & Elm St,TA1307000039,Wells St & Walton St,TA1306000011,41.902973,-87.63128,41.89993001,-87.63443007,member
16B77232638F611C,classic_bike,47:15.5,50:58.6,Damen Ave & Cortland St,13133,Damen Ave & Charleston St,13288,41.915983,-87.677335,41.920082,-87.677855,member
6B04E2260D92C4AB,electric_bike,16:26.7,18:49.7,Clark St & Elm St,TA1307000039,Wells St & Walton St,TA1306000011,41.902973,-87.63128,41.89993001,-87.63443007,member
2BA28AC8893B5B4A,classic_bike,13:32.6,05:51.1,Clark St & Elm St,TA1307000039,Rush St & Cedar St,KA1504000133,41.902973,-87.63128,41.9023087,-87.62769053,member
3E893687549F1173,classic_bike,50:27.9,53:07.4,Damen Ave & Cortland St,13133,Damen Ave & Charleston St,13288,41.915983,-87.677335,41.920082,-87.677855,member
5A07666B3BA00395,classic_bike,18:50.2,23:40.8,Clark St & Elm St,TA1307000039,Wells St & Walton St,TA1306000011,41.902973,-87.63128,41.89993001,-87.63443007,member
8FA1A9DAB5CC125B,classic_bike,12:46.9,30:28.6,Clark St & Elm St,TA1307000039,Stockton Dr & Wrightwood Ave,13276,41.902973,-87.63128,41.93132,-87.638742,member
4D5162B31FAECEB2,classic_bike,48:00.0,49:55.8,Damen Ave & Cortland St,13133,Damen Ave & Charleston St,13288,41.915983,-87.677335,41.920082,-87.677855,member
1BEB5CE699A1ECD4,classic_bike,43:01.6,58:25.4,Clark St & Elm St,TA1307000039,Stockton Dr & Wrightwood Ave,13276,41.902973,-87.63128,41.93132,-87.638742,member
50E2EA5B1C204110,electric_bike,21:42.7,26:17.7,Wells St & Hubbard St,TA1307000151,Wells St & Walton St,TA1306000011,41.889906,-87.634266,41.89993001,-87.63443007,member
71039993473C95C5,classic_bike,37:02.1,40:09.4,Mies van der Rohe Way & Chestnut St,15529,Rush St & Cedar St,KA1504000133,41.89858665,-87.62191523,41.9023087,-87.62769053,member
9B2FFCF678DA2E6D,electric_bike,42:50.8,49:01.3,Honore St & Division St,TA1305000034,Damen Ave & Charleston St,13288,41.903119,-87.673935,41.920082,-87.677855,member
ACBD9023DB83808C,electric_bike,08:08.1,21:30.7,Ashland Ave & Grace St,13319,Stockton Dr & Wrightwood Ave,13276,41.950687,-87.6687,41.93132,-87.638742,member
48BE63E2F787FC96,electric_bike,03:01.3,10:08.8,Mies van der Rohe Way & Chestnut St,15529,Wells St & Walton St,TA1306000011,41.89858665,-87.62191523,41.89993001,-87.63443007,member
1F198482CBBA48A7,classic_bike,38:24.4,42:35.5,State St & Chicago Ave,21544,Rush St & Cedar St,KA1504000133,41.89661720040753,-87.62857854,41.9023087,-87.62769053,member
07A5A648EFD4DC2F,classic_bike,25:01.5,36:27.1,Lincoln Park Conservatory,LP-,Rush St & Cedar St,KA1504000133,41.92393131136619,-87.63582453,41.9023087,-87.62769053,member
07A483517A75A4F0,electric_bike,38:18.1,42:29.6,State St & Chicago Ave,21544,Wells St & Walton St,TA1306000011,41.89661720040753,-87.62857854,41.89993001,-87.63443007,member
A4E2FA37E051E579,classic_bike,04:40.3,11:20.9,State St & Chicago Ave,21544,Wells St & Walton St,TA1306000011,41.89661720040753,-87.62857854,41.89993001,-87.63443007,member
78F705A699BDEAD6,classic_bike,21:18.8,28:27.8,Broadway & Barry Ave,13137,Stockton Dr & Wrightwood Ave,13276,41.93758231600629,-87.64409781,41.93132,-87.638742,member
1FC79B50761E284B,classic_bike,28:11.8,34:09.5,Broadway & Barry Ave,13137,Stockton Dr & Wrightwood Ave,13276,41.93758231600629,-87.64409781,41.93132,-87.638742,member
BCDEA8502A15ADED,electric_bike,14:17.5,27:24.7,Michigan Ave & Oak St,13042,Stockton Dr & Wrightwood Ave,13276,41.90096039,-87.62377664,41.93132,-87.638742,member
A7978565EBE56BB2,electric_bike,06:42.1,17:18.9,Noble St & Milwaukee Ave,13290,Damen Ave & Charleston St,13288,41.9007,-87.662607,41.920082,-87.677855,member
7AA907654814DBE9,classic_bike,43:16.4,00:09.0,Michigan Ave & Oak St,13042,Stockton Dr & Wrightwood Ave,13276,41.90096039,-87.62377664,41.93132,-87.638742,member
0F4D4E2AFF5A2FB6,classic_bike,47:27.7,53:04.3,Orleans St & Hubbard St,636,Wells St & Walton St,TA1306000011,41.890028,-87.636618,41.89993001,-87.63443007,member
C0A20BEAE74DF526,classic_bike,56:04.8,13:58.1,Sheffield Ave & Willow St,TA1306000032,Wells St & Walton St,TA1306000011,41.913688,-87.652855,41.89993001,-87.63443007,member
9D5B6E96138434E3,classic_bike,00:23.4,03:30.4,Clark St & Chicago Ave,13303,Rush St & Cedar St,KA1504000133,41.89675,-87.63089,41.9023087,-87.62769053,member
DFD70A9421D70534,classic_bike,28:44.0,56:17.8,Lavergne Ave & Fullerton Ave,21356,Wellington Ave & Mulligan Ave,21351,41.924034,-87.751191,41.93473,-87.78436,member
